mirname	KO1	KO2	KO3	WT1	WT2	WT3	C352A1	C352A2	C352A3	P351A1	P351A2	P351A3	ALA-1	ALA-2	ALA-3
hsa-mir-6721	5.0	6.4388536800238265	12.532994815740635	2.668277178758435	6.891792295753001	11.415690403311872	4.061354198303504	11.0956314663434	8.437921843879307	3.2081297553472155	4.861496589130942	3.9043075566380416	6.43632012195642	6.891187592613481	4.610631044893335
hsa-mir-6723	12.0	16.097134200059568	7.519796889444381	6.670692946896088	8.614740369691251	7.13480650206992	3.158831043124948	19.97213663941812	14.063203073132177	4.124738256874991	6.481995452174588	8.296653557855835	7.50904014228249	9.188250123484641	10.758139104751116
hsa-mir-6724-1	352.0	743.6876000427523	629.1563397501797	170.76973944053995	292.9011725695027	273.97656967948507	154.78272111312202	281.82903924512254	279.85774115533025	265.816465443055	263.33106524459254	212.29672339219366	207.03496392293164	205.58709651296917	272.79567015618915
hsa-mir-6724-2	352.0	743.6876000427523	629.1563397501797	170.76973944053995	292.9011725695027	273.97656967948507	154.78272111312202	281.82903924512254	279.85774115533025	265.816465443055	263.33106524459254	212.29672339219366	207.03496392293164	205.58709651296917	272.79567015618915
hsa-mir-6724-3	352.0	743.6876000427523	629.1563397501797	170.76973944053995	292.9011725695027	273.97656967948507	154.78272111312202	281.82903924512254	279.85774115533025	265.816465443055	263.33106524459254	212.29672339219366	207.03496392293164	205.58709651296917	272.79567015618915
hsa-mir-6724-4	352.0	743.6876000427523	629.1563397501797	170.76973944053995	292.9011725695027	273.97656967948507	154.78272111312202	281.82903924512254	279.85774115533025	265.816465443055	263.33106524459254	212.29672339219366	207.03496392293164	205.58709651296917	272.79567015618915
hsa-mir-6726	0.0	6.4388536800238265	0.0	1.3341385893792175	1.7229480739382503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	2.2970625308711603	0.0
hsa-mir-6727	0.0	6.4388536800238265	7.519796889444381	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.0	1.07272002032607	4.594125061742321	0.7684385074822225
hsa-mir-6728	3.0	3.2194268400119133	5.013197926296254	6.6706929468960885	1.7229480739382503	2.853922600827968	5.415138931071338	8.87650517307472	2.812640614626436	5.041346758402767	4.45637187337003	5.856461334957062	8.58176016260856	8.039718858049062	10.758139104751118
hsa-mir-6729	1.0	6.4388536800238265	2.506598963148127	1.3341385893792175	5.1688442218147514	7.13480650206992	3.6100926207142257	0.0	0.0	0.4583042507638879	0.8102494315218237	0.9760768891595103	0.0	2.2970625308711603	1.536877014964445
hsa-mir-6730	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	2.14544004065214	0.0	0.0
hsa-mir-6731	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6732	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.9025231551785564	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6733	1.0	3.2194268400119133	7.519796889444381	0.0	0.0	0.0	1.3537847327678345	0.0	1.406320307313218	0.0	0.8102494315218237	0.48803844457975515	3.21816006097821	3.4455937963067402	0.0
hsa-mir-6734	2.0	3.2194268400119133	0.0	0.0	1.7229480739382503	0.0	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	0.0	0.0
hsa-mir-6735	18.0	16.097134200059568	35.09238548407378	16.00966307255061	15.506532665444253	18.550496905381795	13.537847327678348	31.067768105761523	11.250562458505744	4.583042507638879	5.6717460206527655	1.9521537783190206	17.16352032521712	20.673562777840438	23.053155224466682
hsa-mir-6736	1.0	0.0	0.0	0.0	0.0	1.426961300413984	0.4512615775892782	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6737	1.0	0.0	0.0	0.0	0.0	1.426961300413984	1.3537847327678345	0.0	1.406320307313218	1.3749127522916638	1.2153741472827355	1.4641153337392654	6.43632012195642	2.2970625308711603	3.07375402992889
hsa-mir-6738	0.0	0.0	10.026395852592508	1.3341385893792175	0.0	0.0	3.158831043124948	2.21912629326868	1.406320307313218	0.0	2.0256235788045593	1.4641153337392654	2.14544004065214	3.4455937963067402	6.915946567340002
hsa-mir-6739	2.0	6.4388536800238265	2.506598963148127	1.3341385893792175	3.4458961478765007	0.0	0.9025231551785564	0.0	2.812640614626436	1.3749127522916638	0.8102494315218237	0.9760768891595103	3.21816006097821	2.2970625308711603	2.3053155224466675
hsa-mir-6740	5.0	19.31656104007148	7.519796889444381	1.3341385893792175	0.0	7.134806502069921	2.256307887946391	6.657378879806041	2.812640614626436	0.4583042507638879	0.0	0.0	1.07272002032607	3.4455937963067402	3.842192537411113
hsa-mir-6741	1.0	0.0	2.506598963148127	1.3341385893792175	0.0	0.0	0.4512615775892782	0.0	0.0	0.4583042507638879	0.0	0.0	2.14544004065214	2.2970625308711603	0.0
hsa-mir-6742	0.0	3.2194268400119133	2.506598963148127	6.670692946896088	0.0	1.426961300413984	1.3537847327678345	0.0	1.406320307313218	4.583042507638879	2.430748294565471	0.9760768891595103	2.14544004065214	2.2970625308711603	1.536877014964445
hsa-mir-6743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21912629326868	0.0	0.9166085015277758	0.0	0.0	3.21816006097821	0.0	0.0
hsa-mir-6745	1.0	3.2194268400119133	0.0	1.3341385893792175	1.7229480739382503	4.280883901241952	0.4512615775892782	0.0	0.0	0.0	1.2153741472827355	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-6746	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	2.853922600827968	0.0	0.0	0.0	0.9166085015277758	0.40512471576091186	0.0	1.07272002032607	1.1485312654355802	0.7684385074822225
hsa-mir-6747	0.0	0.0	5.013197926296254	0.0	3.4458961478765007	0.0	0.0	2.21912629326868	0.0	0.9166085015277758	0.40512471576091186	0.0	1.07272002032607	3.4455937963067402	0.7684385074822225
hsa-mir-6748	0.0	0.0	0.0	0.0	1.7229480739382503	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.9760768891595103	3.21816006097821	2.2970625308711603	3.07375402992889
hsa-mir-6749	0.0	3.2194268400119133	2.506598963148127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-675	0.0	0.0	0.0	2.668277178758435	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.40512471576091186	0.48803844457975515	1.07272002032607	1.1485312654355802	1.536877014964445
hsa-mir-6750	0.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.40512471576091186	0.0	2.14544004065214	0.0	0.7684385074822225
hsa-mir-6751	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	0.0	0.7684385074822225
hsa-mir-6753	1.0	3.2194268400119133	2.506598963148127	8.004831536275304	6.891792295753001	4.280883901241952	2.707569465535669	2.21912629326868	2.812640614626436	0.9166085015277758	3.646122441848206	1.9521537783190206	3.21816006097821	4.594125061742321	4.610631044893335
hsa-mir-6754	0.0	0.0	0.0	0.0	1.7229480739382503	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6755	3.0	3.2194268400119133	2.506598963148127	0.0	0.0	2.853922600827968	0.4512615775892782	0.0	1.406320307313218	1.3749127522916638	1.2153741472827355	1.4641153337392654	2.14544004065214	3.4455937963067402	3.8421925374111128
hsa-mir-6756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-6757	1.0	3.2194268400119133	2.506598963148127	0.0	5.1688442218147514	1.426961300413984	0.4512615775892782	0.0	0.0	0.9166085015277758	1.2153741472827355	0.0	0.0	2.2970625308711603	0.7684385074822225
hsa-mir-6758	0.0	0.0	0.0	2.668277178758435	0.0	0.0	0.4512615775892782	0.0	0.0	0.4583042507638879	0.0	0.0	2.14544004065214	0.0	0.0
hsa-mir-6759	1.0	0.0	5.013197926296254	1.3341385893792175	3.4458961478765007	2.853922600827968	1.8050463103571128	0.0	2.812640614626436	2.7498255045833275	0.8102494315218237	2.440192222898776	4.29088008130428	3.4455937963067402	6.915946567340002
hsa-mir-676	4.0	0.0	0.0	4.002415768137652	3.4458961478765007	7.134806502069921	0.4512615775892782	2.21912629326868	1.406320307313218	3.6664340061111034	4.861496589130941	2.928230667478531	3.21816006097821	5.742656327177901	4.610631044893335
hsa-mir-6761	2.0	3.2194268400119133	0.0	5.33655435751687	1.7229480739382503	1.426961300413984	1.3537847327678345	2.21912629326868	0.0	2.7498255045833275	2.0256235788045593	1.4641153337392654	11.79992022358677	4.594125061742321	3.8421925374111128
hsa-mir-6762	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	1.426961300413984	0.0	2.21912629326868	0.0	0.9166085015277758	0.40512471576091186	0.48803844457975515	3.21816006097821	1.1485312654355802	0.0
hsa-mir-6763	0.0	0.0	5.013197926296254	0.0	1.7229480739382503	0.0	0.9025231551785564	4.43825258653736	1.406320307313218	0.0	0.40512471576091186	0.48803844457975515	2.14544004065214	1.1485312654355802	0.0
hsa-mir-6764	1.0	3.2194268400119133	2.506598963148127	8.004831536275304	3.4458961478765007	2.853922600827968	3.158831043124948	2.21912629326868	2.812640614626436	5.957955259930543	5.266621304891855	8.784692002435591	9.65448018293463	8.039718858049062	2.3053155224466675
hsa-mir-6765	1.0	0.0	2.506598963148127	0.0	1.7229480739382503	0.0	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	3.21816006097821	1.1485312654355802	0.0
hsa-mir-6766	2.0	6.4388536800238265	0.0	1.3341385893792175	0.0	1.426961300413984	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6767	3.0	3.2194268400119133	2.506598963148127	1.3341385893792175	0.0	1.426961300413984	0.9025231551785564	2.21912629326868	0.0	0.4583042507638879	0.8102494315218237	0.0	1.07272002032607	1.1485312654355802	1.536877014964445
hsa-mir-6768	2.0	3.2194268400119133	7.519796889444381	2.668277178758435	0.0	2.853922600827968	0.9025231551785564	4.43825258653736	2.812640614626436	0.4583042507638879	0.8102494315218237	1.9521537783190206	4.29088008130428	3.4455937963067402	4.610631044893335
hsa-mir-6769a	1.0	3.2194268400119133	7.519796889444381	2.668277178758435	3.4458961478765007	1.426961300413984	1.8050463103571128	2.21912629326868	1.406320307313218	0.4583042507638879	0.40512471576091186	1.9521537783190206	0.0	2.2970625308711603	0.0
hsa-mir-6769b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-6770-1	18.0	38.63312208014296	35.09238548407378	16.00966307255061	8.614740369691251	12.842651703725856	9.927754706964121	15.533884052880762	14.06320307313218	12.374214770624974	10.128117894022798	9.760768891595104	32.1816006097821	12.63384391979138	23.05315522446668
hsa-mir-6770-2	18.0	38.63312208014296	35.09238548407378	16.00966307255061	8.614740369691251	12.842651703725856	9.927754706964121	15.533884052880762	14.06320307313218	12.374214770624974	10.128117894022798	9.760768891595104	32.1816006097821	12.63384391979138	23.05315522446668
hsa-mir-6770-3	18.0	38.63312208014296	35.09238548407378	16.00966307255061	8.614740369691251	12.842651703725856	9.927754706964121	15.533884052880762	14.06320307313218	12.374214770624974	10.128117894022798	9.760768891595104	32.1816006097821	12.63384391979138	23.05315522446668
hsa-mir-6771	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.40512471576091186	0.0	0.0	0.0	0.0
hsa-mir-6772	1.0	3.2194268400119133	0.0	4.002415768137652	3.4458961478765007	1.426961300413984	1.8050463103571128	0.0	0.0	0.9166085015277758	0.0	1.9521537783190206	4.29088008130428	2.2970625308711603	2.3053155224466675
hsa-mir-6773	1.0	0.0	10.026395852592508	1.3341385893792175	0.0	2.853922600827968	0.4512615775892782	0.0	1.406320307313218	1.3749127522916638	2.8358730103263827	1.4641153337392654	3.21816006097821	1.1485312654355802	0.7684385074822225
hsa-mir-6775	0.0	0.0	0.0	2.668277178758435	3.4458961478765007	0.0	0.4512615775892782	0.0	0.0	0.0	1.6204988630436474	0.0	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6777	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	1.426961300413984	0.4512615775892782	0.0	1.406320307313218	1.3749127522916638	0.40512471576091186	1.4641153337392654	2.14544004065214	1.1485312654355802	0.0
hsa-mir-6778	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	2.14544004065214	0.0	0.7684385074822225
hsa-mir-6779	3.0	3.2194268400119133	0.0	1.3341385893792175	1.7229480739382503	0.0	1.3537847327678345	2.21912629326868	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	2.14544004065214	5.742656327177901	1.536877014964445
hsa-mir-6780a	3.0	6.4388536800238265	7.519796889444381	1.3341385893792175	3.4458961478765007	2.853922600827968	2.7075694655356695	6.657378879806041	1.406320307313218	0.0	0.0	0.0	4.29088008130428	2.2970625308711603	2.3053155224466675
hsa-mir-6780b	1.0	3.2194268400119133	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6781	1.0	3.2194268400119133	0.0	0.0	5.1688442218147514	0.0	1.3537847327678345	0.0	1.406320307313218	0.4583042507638879	0.40512471576091186	0.0	4.29088008130428	3.4455937963067402	0.7684385074822225
hsa-mir-6782	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-6783	4.0	6.4388536800238265	12.532994815740635	12.007247304412955	5.1688442218147514	11.415690403311872	3.6100926207142257	4.43825258653736	5.625281229252872	6.874563761458319	6.076870736413677	3.904307556638041	15.01808028456498	3.4455937963067402	3.8421925374111128
hsa-mir-6784	2.0	0.0	2.506598963148127	0.0	0.0	0.0	1.3537847327678345	0.0	1.406320307313218	2.2915212538194396	0.8102494315218237	2.4401922228987756	5.36360010163035	0.0	2.3053155224466675
hsa-mir-6785	1.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-6786	1.0	9.65828052003574	5.013197926296254	0.0	0.0	1.426961300413984	1.3537847327678345	4.43825258653736	1.406320307313218	0.0	0.8102494315218237	1.9521537783190208	4.29088008130428	1.1485312654355802	0.7684385074822225
hsa-mir-6787	3.0	0.0	7.519796889444381	1.3341385893792175	1.7229480739382503	2.853922600827968	1.3537847327678345	2.21912629326868	0.0	3.6664340061111034	0.40512471576091186	0.48803844457975515	6.43632012195642	4.594125061742321	4.610631044893336
hsa-mir-6789	4.0	6.4388536800238265	10.026395852592508	8.004831536275304	1.7229480739382503	1.426961300413984	3.6100926207142257	6.657378879806041	4.218960921939654	4.583042507638879	4.861496589130942	1.4641153337392654	11.79992022358677	16.07943771609812	8.452823582304447
hsa-mir-6790	2.0	6.4388536800238265	0.0	0.0	0.0	1.426961300413984	0.0	2.21912629326868	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-6791	1.0	0.0	0.0	0.0	1.7229480739382503	1.426961300413984	0.4512615775892782	2.21912629326868	0.0	4.583042507638879	1.2153741472827355	1.4641153337392656	7.50904014228249	4.594125061742321	0.0
hsa-mir-6792	0.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	4.43825258653736	0.0	0.0	0.40512471576091186	0.48803844457975515	6.43632012195642	6.891187592613481	1.536877014964445
hsa-mir-6793	3.0	6.4388536800238265	5.013197926296254	4.002415768137652	1.7229480739382503	0.0	4.061354198303504	0.0	4.218960921939654	0.4583042507638879	0.0	0.0	4.29088008130428	1.1485312654355802	3.07375402992889
hsa-mir-6794	0.0	3.2194268400119133	0.0	1.3341385893792175	0.0	0.0	1.3537847327678345	0.0	0.0	1.8332170030555517	0.8102494315218237	0.0	1.07272002032607	4.594125061742321	2.3053155224466675
hsa-mir-6795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	2.14544004065214	2.2970625308711603	0.0
hsa-mir-6796	0.0	0.0	7.519796889444381	0.0	0.0	1.426961300413984	1.3537847327678345	4.43825258653736	0.0	2.2915212538194396	0.8102494315218237	0.48803844457975515	2.14544004065214	0.0	0.0
hsa-mir-6797	1.0	3.2194268400119133	10.026395852592508	5.336554357516871	5.1688442218147514	1.426961300413984	0.9025231551785564	2.21912629326868	1.406320307313218	1.3749127522916638	0.8102494315218237	0.0	7.50904014228249	3.4455937963067402	8.452823582304447
hsa-mir-6798	1.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	0.0	0.0	0.0	1.07272002032607	1.1485312654355802	0.0
hsa-mir-6799	3.0	12.877707360047653	12.532994815740635	4.002415768137652	3.4458961478765007	9.988729102897889	1.8050463103571128	4.43825258653736	8.437921843879307	0.4583042507638879	1.2153741472827355	0.9760768891595103	4.29088008130428	8.039718858049062	9.221262089786672
hsa-mir-6800	1.0	0.0	5.013197926296254	5.33655435751687	3.4458961478765007	2.853922600827968	0.4512615775892782	0.0	1.406320307313218	0.4583042507638879	0.0	0.48803844457975515	2.14544004065214	3.4455937963067402	0.7684385074822225
hsa-mir-6801	2.0	3.2194268400119133	0.0	2.668277178758435	0.0	1.426961300413984	0.4512615775892782	0.0	0.0	0.9166085015277758	0.0	0.0	0.0	1.1485312654355802	0.7684385074822225
hsa-mir-6802	2.0	3.2194268400119133	5.013197926296254	0.0	1.7229480739382503	0.0	0.4512615775892782	0.0	0.0	1.8332170030555517	1.6204988630436474	1.4641153337392654	3.21816006097821	2.2970625308711603	0.0
hsa-mir-6803	0.0	0.0	2.506598963148127	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	0.0	0.7684385074822225
hsa-mir-6804	4.0	9.65828052003574	2.506598963148127	2.668277178758435	3.4458961478765007	0.0	0.9025231551785564	6.657378879806041	1.406320307313218	0.9166085015277758	2.0256235788045593	1.9521537783190206	6.43632012195642	6.8911875926134805	6.14750805985778
hsa-mir-6805	17.0	6.4388536800238265	17.546192742036887	8.004831536275304	6.891792295753001	11.415690403311872	2.7075694655356695	11.0956314663434	9.844242151192526	0.0	0.0	1.4641153337392654	10.7272002032607	8.03971885804906	4.610631044893335
hsa-mir-6806	0.0	3.2194268400119133	2.506598963148127	0.0	0.0	0.0	0.0	0.0	0.0	0.4583042507638879	0.40512471576091186	0.48803844457975515	3.21816006097821	2.2970625308711603	0.0
hsa-mir-6807	14.0	16.097134200059568	17.546192742036887	12.007247304412958	12.060636517567751	8.561767802483905	7.67144681901773	15.533884052880762	11.250562458505744	5.499651009166655	3.6461224418482066	1.4641153337392654	9.65448018293463	11.485312654355802	6.9159465673400025
hsa-mir-6808	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-6810	2.0	9.65828052003574	5.013197926296254	2.668277178758435	0.0	7.13480650206992	0.9025231551785564	0.0	0.0	0.0	0.40512471576091186	0.48803844457975515	1.07272002032607	0.0	0.0
hsa-mir-6811	55.0	80.48567100029784	82.71776578388818	46.69485062827261	49.965494144209266	42.80883901241953	41.967326715802876	53.25903103844832	33.75168737551723	26.12334229354161	21.06648521956742	27.818191341046038	56.8541610772817	49.386844413729946	58.401326568648926
hsa-mir-6812	1.0	3.2194268400119133	5.013197926296254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.07272002032607	0.0	0.0
hsa-mir-6813	4.0	16.097134200059568	10.026395852592508	2.668277178758435	8.614740369691251	4.280883901241952	1.8050463103571128	4.43825258653736	1.406320307313218	2.2915212538194396	2.430748294565471	2.928230667478531	2.14544004065214	2.2970625308711603	6.9159465673400025
hsa-mir-6814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21912629326868	0.0	0.0	0.0	0.48803844457975515	0.0	0.0	0.0
hsa-mir-6815	0.0	0.0	0.0	4.002415768137652	1.7229480739382503	2.853922600827968	0.4512615775892782	4.43825258653736	4.218960921939654	0.0	0.40512471576091186	0.0	1.07272002032607	0.0	0.0
hsa-mir-6816	1.0	0.0	2.506598963148127	6.670692946896088	1.7229480739382503	1.426961300413984	1.8050463103571128	2.21912629326868	2.812640614626436	3.2081297553472155	3.240997726087295	0.9760768891595103	12.87264024391284	4.594125061742321	3.8421925374111128
hsa-mir-6817	2.0	0.0	0.0	0.0	0.0	0.0	0.9025231551785564	0.0	0.0	0.9166085015277758	0.8102494315218237	1.9521537783190206	1.07272002032607	0.0	0.0
hsa-mir-6818	9.0	0.0	5.013197926296254	6.670692946896088	6.891792295753001	4.280883901241952	1.3537847327678345	4.43825258653736	5.625281229252872	5.041346758402767	2.0256235788045593	2.4401922228987756	2.14544004065214	4.594125061742321	3.07375402992889
hsa-mir-6819	3.0	6.4388536800238265	2.506598963148127	0.0	0.0	1.426961300413984	1.8050463103571128	0.0	7.0316015365660895	0.4583042507638879	1.6204988630436474	0.0	2.14544004065214	0.0	5.379069552375557
hsa-mir-6820	5.0	19.31656104007148	10.026395852592508	4.002415768137652	1.7229480739382503	5.707845201655936	2.7075694655356695	2.21912629326868	2.812640614626436	1.8332170030555517	1.6204988630436474	2.928230667478531	9.65448018293463	8.039718858049062	8.452823582304447
hsa-mir-6821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6822	1.0	0.0	0.0	1.3341385893792175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6823	2.0	0.0	2.506598963148127	0.0	0.0	0.0	0.9025231551785564	6.657378879806041	1.406320307313218	0.4583042507638879	0.0	0.48803844457975515	2.14544004065214	0.0	0.0
hsa-mir-6824	1.0	0.0	2.506598963148127	0.0	0.0	0.0	0.4512615775892782	0.0	0.0	1.8332170030555517	1.2153741472827355	0.48803844457975515	2.14544004065214	2.2970625308711603	0.0
hsa-mir-6825	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6826	3.0	0.0	5.013197926296254	0.0	0.0	1.426961300413984	0.4512615775892782	2.21912629326868	1.406320307313218	0.4583042507638879	0.0	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-6827	2.0	3.2194268400119133	0.0	0.0	0.0	2.853922600827968	0.4512615775892782	0.0	1.406320307313218	0.0	1.2153741472827355	0.48803844457975515	1.07272002032607	1.1485312654355802	0.0
hsa-mir-6829	0.0	0.0	0.0	1.3341385893792175	1.7229480739382503	0.0	2.2563078879463907	2.21912629326868	1.406320307313218	0.4583042507638879	0.8102494315218237	0.9760768891595103	2.14544004065214	0.0	0.0
hsa-mir-6830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.406320307313218	0.0	1.2153741472827355	0.0	1.07272002032607	0.0	0.7684385074822225
hsa-mir-6831	2.0	6.4388536800238265	7.519796889444381	1.3341385893792175	5.1688442218147514	4.280883901241952	1.8050463103571128	0.0	0.0	0.4583042507638879	0.0	0.0	2.14544004065214	0.0	1.536877014964445
hsa-mir-6832	12.0	19.31656104007148	17.546192742036887	9.338970125654521	15.506532665444253	15.696574304553826	5.415138931071339	8.87650517307472	21.094804609698272	3.6664340061111034	2.8358730103263827	1.9521537783190206	7.50904014228249	11.485312654355802	13.831893134680007
hsa-mir-6834	1.0	12.877707360047653	12.532994815740635	0.0	0.0	4.280883901241952	0.9025231551785564	0.0	1.406320307313218	1.3749127522916638	0.40512471576091186	0.48803844457975515	2.14544004065214	1.1485312654355802	3.07375402992889
hsa-mir-6835	3.0	3.2194268400119133	2.506598963148127	0.0	5.1688442218147514	2.853922600827968	0.9025231551785564	2.21912629326868	1.406320307313218	0.4583042507638879	1.2153741472827355	0.0	7.50904014228249	5.742656327177901	1.536877014964445
hsa-mir-6836	2.0	9.65828052003574	0.0	4.002415768137652	0.0	2.853922600827968	2.7075694655356695	6.657378879806041	2.812640614626436	0.4583042507638879	2.8358730103263827	1.9521537783190206	6.43632012195642	0.0	5.379069552375558
hsa-mir-6837	2.0	3.2194268400119133	5.013197926296254	6.670692946896088	1.7229480739382503	2.853922600827968	5.415138931071339	11.0956314663434	0.0	2.7498255045833275	4.051247157609119	6.832538224116572	11.79992022358677	6.8911875926134805	6.9159465673400025
hsa-mir-6838	1.0	3.2194268400119133	0.0	2.668277178758435	1.7229480739382503	0.0	0.0	0.0	1.406320307313218	0.9166085015277758	0.0	0.48803844457975515	0.0	0.0	0.7684385074822225
hsa-mir-6839	0.0	0.0	0.0	0.0	0.0	1.426961300413984	0.0	0.0	0.0	0.4583042507638879	0.0	0.0	0.0	0.0	0.0
hsa-mir-6840	0.0	0.0	0.0	2.668277178758435	0.0	0.0	0.0	0.0	0.0	0.9166085015277758	0.40512471576091186	0.9760768891595103	2.14544004065214	2.2970625308711603	0.7684385074822225
hsa-mir-6842	4.0	6.4388536800238265	10.026395852592508	2.668277178758435	8.614740369691251	5.707845201655936	2.2563078879463907	4.43825258653736	11.250562458505744	5.499651009166655	4.861496589130942	4.880384445797551	10.7272002032607	3.4455937963067407	6.14750805985778
hsa-mir-6843	0.0	0.0	0.0	0.0	1.7229480739382503	0.0	0.4512615775892782	0.0	0.0	0.0	0.8102494315218237	0.0	0.0	0.0	0.0
hsa-mir-6844	3.0	3.2194268400119133	7.519796889444381	5.33655435751687	5.1688442218147514	5.707845201655936	3.6100926207142257	6.657378879806041	7.0316015365660895	3.2081297553472155	3.2409977260872944	3.4162691120582864	2.14544004065214	8.039718858049062	2.3053155224466675
hsa-mir-6845	2.0	0.0	0.0	4.002415768137652	0.0	0.0	0.9025231551785564	2.21912629326868	1.406320307313218	0.0	0.40512471576091186	1.4641153337392654	2.14544004065214	2.2970625308711603	0.0
hsa-mir-6846	1.0	0.0	0.0	0.0	0.0	0.0	0.4512615775892782	0.0	1.406320307313218	0.9166085015277758	0.0	0.48803844457975515	1.07272002032607	1.1485312654355802	0.7684385074822225
hsa-mir-6847	31.0	41.852548920154874	60.15837511555506	48.02898921765181	46.519597996332756	31.39314860910765	30.23452569848164	46.60165215864228	25.313765531637927	16.040648776736077	8.507619030979148	4.880384445797551	23.59984044717354	22.9706253087116	24.59003223943112
hsa-mir-6848	2.0	6.4388536800238265	2.506598963148127	0.0	1.7229480739382503	4.280883901241952	2.256307887946391	0.0	1.406320307313218	0.4583042507638879	1.6204988630436474	0.9760768891595103	4.29088008130428	2.2970625308711603	2.3053155224466675
hsa-mir-6849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-mir-6850	72.0	86.92452468032167	95.25076059962883	44.02657344951418	58.580234513900514	68.49414241987124	26.17317150017814	64.35466250479173	52.03385137058907	54.079901590138775	47.8047164597876	47.82776756881601	39.69064075206461	56.27803200634342	40.7272408965578
hsa-mir-6851	14.0	22.535987880083393	22.559390668333144	5.33655435751687	18.952428813320754	8.561767802483905	6.317662086249895	13.314757759612082	11.250562458505742	3.2081297553472155	2.8358730103263827	3.416269112058286	7.50904014228249	6.891187592613481	10.758139104751116
